CUSTOMER_ID,ASSESSMENT_YEAR,PRODUCT_DEMAND,OWNERS_MANAGEMENT,ACCESS_CREDIT,PROFITABILITY,SHORT_TERM_LIQUIDITY,MEDIUM_TERM_LIQUIDITY,GROUP_FLAG,TURNOVER,INDUSTRY,DEFAULT_FLAG
1600690,2004,67,56,60,55,65,63,0,33086000,Property and Construction Sectors,0
1614111,2008,54,57,55,54,55,55,1,33171868.41,Trade,0
1616577,2006,60,65,60,50,60,65,1,33179043.31,Trade,0
205780,2005,70,65,60,55,70,60,1,33209404.2,Other,0
1562616,2005,65,60,54,58,52,58,0,33256181.5,Manufacturing,0
3068269,2007,61,69,67,57,66,61,0,33259880,Trade,0
4301217,2006,60,68,68,60,70,70,1,33270641.22,Property and Construction Sectors,0
1590310,2008,45,50,45,45,45,50,1,33316802.56,Property and Construction Sectors,1
1590310,2008,45,50,45,45,45,50,1,33316802.56,Property and Construction Sectors,1
1603983,2008,45,48,45,45,45,47,1,33316802.56,Manufacturing,1
1603983,2008,45,48,45,45,45,47,1,33316802.56,Manufacturing,1
1631825,2003,50,50,50,50,50,50,1,33322390.98,Other,0
1584184,2007,58,50,60,55,60,55,1,33343392.25,Office Machinery and Computer Industries,0
1600599,2007,58,55,60,57,50,55,1,33343392.25,Manufacturing,0
1553257,2004,55,60,50,55,55,60,1,33408000,Manufacturing,0
1595542,2006,55,60,65,58,65,60,0,33410000.25,Trade,0
1554776,2001,65,50,70,65,70,70,0,33435000.54,Manufacturing,0
4767375,2008,40,40,40,40,40,40,1,33436599.83,Property and Construction Sectors,0
1602943,2008,55,55,56,56,55,54,0,33437322.93,Manufacturing,0
1602943,2008,60,60,58,59,57,56,0,33437322.93,Manufacturing,0
4310146,2008,57,70,53,50,43,50,1,33450530.65,Property and Construction Sectors,0
1589028,2008,55,77,62,50,65,72,1,33450530.65,Manufacturing,0
1584968,2006,64,65,55,63,55,50,0,33452623.3,Manufacturing,0
209387,2007,67,70,60,44,62,61,1,33474334.77,Manufacturing,0
1560249,2008,51,50,52,50,50,49,1,33488957.47,Manufacturing,0
1610583,2008,65,50,55,55,55,55,0,33492106.69,Trade,0
1581045,2003,60,60,55,55,55,55,1,33495082.94,"Electricity, Gas and Water ",0
3386148,2008,60,55,50,50,50,45,0,33507100,Trade,0
1605773,2004,60,60,55,65,65,55,1,33514925.2,"Transport, Storage and Communications Infrastructure",0
1602943,2008,55,45,45,40,50,50,0,33547104.6,Manufacturing,0
1602943,2007,60,60,58,59,57,56,0,33547104.6,Manufacturing,0
203080,2005,63,62,60,59,61,61,1,33554724.12,Trade,0
1556201,2005,70,70,65,60,65,60,1,33554724.12,Trade,0
3067623,2006,63,60,60,56,59,60,1,33566866.33,Trade,0
1594744,2005,60,65,60,55,60,60,1,33578604.15,Property and Construction Sectors,0
1556548,2001,65,60,60,60,65,50,1,33638435.43,Office Machinery and Computer Industries,0
1561538,2005,55,50,35,60,35,40,1,33649434.98,Manufacturing,0
1594770,2008,65,62,56,70,55,70,0,33673981.01,Office Machinery and Computer Industries,0
1633567,2007,60,55,50,45,50,50,1,33692830.35,Property and Construction Sectors,0
4307433,2008,30,45,40,50,40,30,1,33696087.58,Property and Construction Sectors,1
4307433,2008,40,45,50,50,40,30,1,33696087.58,Property and Construction Sectors,1
3067877,2008,50,65,55,50,53,55,1,33708502.71,Trade,0
1582146,2005,65,58,58,55,60,62,1,33721433.18,Manufacturing,0
2824393,2007,55,60,55,55,60,50,0,33756069.39,"Agriculture, Livestock and Fisheries",0
3694525,2002,60,65,50,50,50,50,1,33757209.67,Office Machinery and Computer Industries,0
2406779,2005,55,65,60,60,60,50,1,33777975.81,Trade,0
3381035,2008,45,45,45,45,45,45,1,33862424.34,Trade,0
3365107,2006,63,72,52,50,55,53,1,33862855.44,"Transport, Storage and Communications Infrastructure",0
1584404,2008,61,65,65,37,70,61,1,33870771.5,Manufacturing,0
2887563,2006,50,65,50,50,55,50,1,33874143.87,Trade,0
4527451,2007,60,56,52,55,56,55,1,33907402.29,Trade,0
4528196,2007,55,58,55,55,50,50,1,33907402.29,Manufacturing,0
2415304,2007,55,55,56,58,56,60,1,33907402.29,Manufacturing,0
4569628,2008,60,50,65,50,50,50,0,33907840.84,Other,0
4787621,2008,50,55,50,55,55,57,1,33909895.76,Property and Construction Sectors,0
189682,2008,48,55,54,54,53,54,1,33926279.53,Trade,1
189682,2008,57,70,60,58,57,57,1,33930786.24,Trade,0
1551748,2008,54,71,71,20,86,45,1,33938837.07,Manufacturing,0
203046,2004,57,60,55,62,65,55,1,33958546,Manufacturing,0
2406456,2003,55,60,50,48,50,45,1,33958546,Manufacturing,0
1593978,2004,70,70,50,50,50,50,0,33992000,Manufacturing,0
4767252,2008,60,65,60,55,65,55,1,33997443.32,Office Machinery and Computer Industries,0
194875,2006,70,75,70,60,65,70,1,33998634,Trade,0
1592145,2008,55,60,58,54,54,54,1,34004065.46,Property and Construction Sectors,0
1592145,2008,55,60,60,52,50,54,1,34004065.46,Property and Construction Sectors,0
1587413,2006,55,62,47,45,47,50,1,34031127.5,Manufacturing,0
1551764,2005,54,60,63,60,62,62,1,34043130.73,Manufacturing,0
1551827,2005,60,60,58,61,57,63,1,34043130.73,Manufacturing,0
2824227,2008,45,50,47,52,50,50,1,34052431,"Agriculture, Livestock and Fisheries",0
3360957,2008,57,70,56,39,57,61,1,34120442,Office Machinery and Computer Industries,0
1581778,2008,56,55,55,50,55,52,1,34225775.34,Manufacturing,0
1584790,2003,60,60,60,60,60,60,0,34243303.79,Manufacturing,0
1586449,2003,59,62,62,61,62,52,1,34249703.34,Manufacturing,0
1556775,2004,60,60,56,54,55,53,1,34253560.99,"Agriculture, Livestock and Fisheries",0
1626452,2008,61,65,64,64,62,62,1,34276929.44,Other,0
1608776,2004,50,50,50,50,50,50,1,34309166.41,"Agriculture, Livestock and Fisheries",0
1558322,2003,55,55,55,55,50,50,0,34339849.52,Trade,0
1561662,2004,65,60,66,67,65,65,0,34364578.09,Manufacturing,0
1552136,2002,70,55,50,55,50,50,1,34390413.26,"Transport, Storage and Communications Infrastructure",0
1552790,2005,55,60,55,60,60,60,0,34406595.13,Manufacturing,0
1597393,2005,78,59,70,69,65,55,0,34422823.89,Trade,0
3714399,2008,65,65,65,55,55,65,0,34431630.75,Trade,0
1571053,2000,60,60,60,60,60,60,1,34443007.97,Other,0
1555326,2005,55,55,50,50,55,55,0,34450370.83,Manufacturing,0
4307060,2008,45,55,50,45,50,45,1,34473122.14,Office Machinery and Computer Industries,1
1559465,2008,45,55,50,50,50,45,1,34473122.14,Trade,1
2922700,2008,45,55,50,45,50,45,1,34473122.14,Manufacturing,1
4829461,2008,51,60,51,52,51,51,1,34537701.42,Manufacturing,0
1616029,2006,67,70,57,43,50,56,0,34540938,Manufacturing,0
1555145,2003,58,57,57,50,55,55,0,34565940.73,Property and Construction Sectors,0
1562586,2008,50,62,53,47,55,50,1,34573750,Property and Construction Sectors,0
190393,2004,65,62,60,57,60,60,1,34598701.84,Manufacturing,0
206162,2007,65,59,54,52,54,54,1,34612821.73,Office Machinery and Computer Industries,0
1552680,2004,60,56,53,45,50,50,0,34617967,Manufacturing,0
1559465,2008,55,60,52,55,55,48,1,34644863.21,Trade,0
2922700,2008,50,55,50,45,50,50,1,34644863.21,Manufacturing,1
1570539,2005,54,60,63,52,58,59,0,34646138.38,Manufacturing,0
1559851,2004,63,62,60,60,60,55,1,34658237.9,Trade,0
1597564,2008,40,50,45,45,45,45,1,34677523.83,Property and Construction Sectors,1
1595949,2008,51,50,48,50,48,47,1,34699035.49,Manufacturing,1
190730,2002,60,65,60,60,60,60,0,34713203,Trade,0
203982,2006,60,60,60,50,60,55,1,34716181.69,Trade,0
189456,2003,60,65,65,65,65,65,0,34822011.48,Manufacturing,0
1554236,2003,60,55,60,65,65,60,0,34861186.75,Manufacturing,0
1558488,2001,50,65,65,50,60,70,1,34862075,Property and Construction Sectors,0
4000812,2007,60,62,60,57,60,63,1,34875772.25,Office Machinery and Computer Industries,0
1626038,2008,40,40,40,40,40,40,1,34908966.23,Property and Construction Sectors,1
2820317,2008,55,55,55,55,55,55,1,34910132.79,Property and Construction Sectors,0
1601504,2005,65,60,60,60,61,60,1,34944266.41,Trade,0
1613629,2008,45,50,30,45,40,30,1,34947642.86,Property and Construction Sectors,1
1562030,2005,57,65,60,57,62,62,1,34948623.24,Manufacturing,0
1556532,2004,60,65,65,52,52,51,1,34968841.8,"Agriculture, Livestock and Fisheries",0
1559543,2006,70,71,72,64,58,70,1,34976467.49,Manufacturing,0
1578861,2007,64,60,60,60,58,58,1,34992579.92,Property and Construction Sectors,0
203077,2008,65,60,63,60,62,60,0,35003780.96,Trade,0
207543,2006,57,61,61,36,67,81,1,35058686.55,Manufacturing,0
1561704,2006,55,59,64,60,65,65,1,35076235.07,Property and Construction Sectors,0
3085325,2007,60,60,60,60,60,60,1,35106582,Property and Construction Sectors,0
1554179,2001,60,65,60,55,60,60,0,35115118.12,Manufacturing,0
1594440,2008,61,59,59,39,56,58,0,35138944,Manufacturing,0
1563178,2007,63,70,56,58,56,49,1,35142405.59,Manufacturing,0
203982,2008,50,45,40,50,48,50,1,35179384.99,Trade,1
1556871,2004,58,57,50,52,50,50,1,35324603.37,Trade,0
1556371,2004,60,60,56,52,59,54,1,35324603.37,Manufacturing,0
1623265,2003,60,60,60,60,60,60,1,35350911.64,Manufacturing,0
1623265,2003,65,70,60,60,60,60,1,35350911.64,Manufacturing,0
1604254,2001,60,60,60,60,60,60,1,35369013.68,Property and Construction Sectors,0
2409179,2001,60,65,60,60,60,55,1,35369013.68,Manufacturing,0
1553396,2004,60,55,55,60,60,55,1,35379104,Manufacturing,0
1584772,2008,58,61,63,61,62,68,0,35428388.52,Manufacturing,0
1594440,2007,65,62,62,39,58,58,0,35448856,Manufacturing,0
1618277,2008,55,65,50,55,50,55,1,35458816.32,Property and Construction Sectors,0
1606696,2008,70,68,65,60,60,60,1,35475651.84,"Agriculture, Livestock and Fisheries",0
2411528,2005,60,65,55,55,55,50,0,35534244,"Transport, Storage and Communications Infrastructure",0
1600298,2004,55,55,50,50,50,50,1,35565394.74,Property and Construction Sectors,0
4462341,2008,56,86,62,50,56,62,1,35565708.91,"Transport, Storage and Communications Infrastructure",0
1592361,2007,60,65,65,60,65,60,0,35594704.76,Property and Construction Sectors,0
4656749,2007,63,63,52,64,53,59,0,35598616.3,Property and Construction Sectors,0
2409280,2008,65,65,65,60,65,65,1,35608253.9,Property and Construction Sectors,0
1570802,2003,40,50,40,40,40,40,1,35624933.1,Trade,0
1586554,2003,65,70,70,65,70,60,1,35629721.27,Manufacturing,0
205859,2005,65,65,70,70,75,65,1,35647189.31,Manufacturing,0
4309854,2008,65,55,55,45,55,58,1,35671112.61,Office Machinery and Computer Industries,0
3082233,2004,65,50,55,65,55,50,0,35697000,Office Machinery and Computer Industries,0
190937,2003,67,72,67,62,65,65,0,35747128.85,Manufacturing,0
2400333,2008,40,50,50,50,52,50,1,35751236.09,Property and Construction Sectors,0
1595661,2007,65,60,58,58,59,62,1,35751236.09,Property and Construction Sectors,0
1589373,2003,65,62,67,68,72,69,1,35775214.17,Property and Construction Sectors,0
1576263,2003,55,65,40,40,40,40,1,35790704.8,Trade,0
1623748,2006,55,55,55,55,55,55,1,35838032.32,"Transport, Storage and Communications Infrastructure",0
1553157,2005,60,60,55,50,55,55,1,35847210.41,Trade,0
4608353,2008,60,55,55,50,55,55,1,35867725.33,Trade,0
4304452,2008,45,45,45,45,45,45,1,35870685.95,Property and Construction Sectors,0
1561746,2002,55,50,50,51,52,50,1,35893976,Manufacturing,0
1559380,2008,60,55,55,47,55,55,1,35904789.6,Trade,0
1559380,2008,55,55,55,47,55,50,1,35904789.6,Trade,0
1619595,2008,50,55,50,50,50,50,1,35904789.6,Trade,0
1571014,2004,63,65,76,60,72,69,0,35911401.78,Manufacturing,0
1593363,2008,50,50,45,48,48,50,0,35936288.07,Manufacturing,1
1593363,2008,50,50,45,48,48,50,0,35936288.07,Manufacturing,1
1553640,2004,50,50,50,50,50,50,0,35944227.07,Manufacturing,0
4292704,2008,58,70,65,37,56,53,1,35968906.67,Trade,0
190937,2005,70,75,70,65,75,70,1,36002657.22,Manufacturing,0
1593424,2003,50,55,50,45,50,50,1,36046061.87,Manufacturing,0
1587221,2002,60,60,50,55,55,50,1,36046061.87,Extractive Industries ,0
2397842,2005,65,65,75,70,75,75,0,36047004.32,Trade,0
1614947,2008,45,55,50,50,45,50,1,36082974.71,Property and Construction Sectors,1
4414840,2008,60,70,70,60,70,70,0,36084907.58,"Agriculture, Livestock and Fisheries",0
4607031,2007,68,70,66,75,75,70,1,36085086.83,"Transport, Storage and Communications Infrastructure",0
3090640,2008,55,53,45,50,47,45,1,36119019.1,Trade,0
1557077,2004,70,70,70,65,68,65,0,36177538,Trade,0
1560498,2001,10,10,10,10,10,10,0,36202986.7,Manufacturing,1
1560498,2000,50,50,50,50,50,50,0,36202986.7,Manufacturing,1
1593484,2007,45,55,55,45,50,50,0,36209280.21,Property and Construction Sectors,1
3363383,2006,65,75,62,60,75,65,1,36252452.44,Property and Construction Sectors,0
1560203,2003,58,56,56,62,55,55,1,36294221.63,Manufacturing,0
1564517,2008,50,60,60,55,55,55,1,36309484.37,Property and Construction Sectors,0
197930,2002,65,50,55,50,52,56,0,36321156.82,Trade,0
3359085,2006,55,58,55,52,53,53,0,36324264.42,"Electricity, Gas and Water ",0
3370956,2008,55,58,55,55,55,55,1,36480854.23,Property and Construction Sectors,0
1620514,2008,61,66,52,50,50,65,1,36487305.72,Manufacturing,0
1555327,2004,59,60,60,60,62,60,1,36512771.8,Property and Construction Sectors,0
1596432,2007,50,50,45,40,45,50,1,36539780.8,Property and Construction Sectors,1
1555669,2005,60,55,55,55,55,60,1,36547001.81,"Agriculture, Livestock and Fisheries",0
1552040,2008,50,50,50,50,50,50,1,36566499.85,Manufacturing,1
1595419,2008,50,50,50,50,50,50,1,36572190.61,"Transport, Storage and Communications Infrastructure",0
201170,2005,67,70,62,60,62,60,0,36654826,Trade,0
1584580,2007,55,56,47,43,53,50,1,36657074.41,Trade,0
1555185,2005,54,60,55,49,51,55,1,36667626.78,Trade,0
1553407,2005,65,67,65,64,65,62,0,36720113.65,Trade,0
1607870,2007,75,76,76,63,90,84,1,36721045.85,Property and Construction Sectors,0
3090640,2008,60,55,50,52,47,50,1,36721202.83,Trade,0
1592361,2008,60,65,65,60,65,60,0,36729016.34,Property and Construction Sectors,0
1578617,2008,60,60,60,55,55,55,1,36741393.23,Manufacturing,0
1592145,2008,52,53,54,52,53,50,1,36806988.89,Property and Construction Sectors,0
1586710,2006,55,60,60,60,60,65,0,36811514.84,Manufacturing,0
4436655,2008,56,62,63,35,73,56,1,36863197.86,Property and Construction Sectors,0
1561704,2002,65,65,65,60,60,65,1,36866828.72,Property and Construction Sectors,0
4494211,2008,57,60,61,59,58,54,0,36874916.48,Manufacturing,0
1632836,2005,60,54,60,57,58,50,1,36888618.23,Property and Construction Sectors,0
1578617,2008,60,60,60,55,55,55,1,36928082.42,Manufacturing,0
3372947,2006,50,48,50,50,50,50,1,36955109,Manufacturing,0
1594228,2006,60,60,60,55,55,45,1,36961438.39,Property and Construction Sectors,0
3067623,2007,65,60,60,55,60,60,1,36964625.54,Trade,0
2405726,2008,70,60,63,63,65,63,0,36990273.7,Trade,0
1595393,2004,60,65,65,55,55,60,1,37017709.78,Property and Construction Sectors,0
1595949,2008,54,55,60,50,52,51,1,37029044.59,Manufacturing,0
1594419,2003,65,70,70,60,70,70,1,37033000,Manufacturing,0
1607029,2001,65,65,65,65,65,65,1,37078544.87,Manufacturing,0
1596516,2005,55,54,55,50,50,54,1,37081976.38,Trade,0
1560770,2004,60,50,60,62,64,62,0,37083093.56,Trade,0
3382563,2006,60,50,50,50,50,50,1,37090415.58,Property and Construction Sectors,0
1623413,2006,55,60,40,40,55,40,1,37097125.79,Manufacturing,0
1602695,2004,65,65,65,55,60,60,0,37106875.86,Trade,0
2888708,2008,55,55,60,45,45,50,0,37153906.38,Manufacturing,0
1611976,2005,65,65,75,65,70,62,1,37188040.55,Property and Construction Sectors,0
196241,2003,70,60,70,70,75,75,0,37205643,Manufacturing,0
1554258,2002,60,60,55,50,50,50,1,37214494.66,Manufacturing,0
1610802,2002,70,60,55,50,50,55,1,37281160.02,Trade,0
3385497,2008,45,72,46,53,63,40,1,37296265,Property and Construction Sectors,0
1572375,2004,70,70,70,65,70,65,0,37306461.82,Manufacturing,0
189456,2008,49,51,46,43,43,42,0,37310399.81,Manufacturing,1
3075665,2008,55,50,55,50,60,55,1,37371666.42,Trade,0
1590600,2004,60,63,60,66,60,55,1,37396026.43,Office Machinery and Computer Industries,0
203000,2006,58,55,60,50,55,65,1,37417476.46,Trade,0
1561689,2008,66,60,61,18,67,70,1,37425045.56,Manufacturing,0
2409861,2006,71,68,55,64,53,60,1,37453467.12,Manufacturing,0
1604131,2005,67,60,53,52,53,53,0,37454067.86,Property and Construction Sectors,0
204474,2008,50,55,60,57,65,65,0,37467892.01,Manufacturing,0
1593919,2008,50,43,43,40,40,47,1,37477736.82,Trade,1
3374773,2008,45,43,45,40,40,47,1,37477736.82,Trade,1
3365274,2008,45,43,45,43,43,47,1,37477736.82,Trade,1
1593919,2008,50,48,50,45,45,47,1,37477736.82,Trade,1
3365274,2008,50,48,50,45,45,47,1,37477736.82,Trade,1
3374773,2008,50,48,50,45,45,47,1,37477736.82,Trade,1
1627458,2008,60,68,60,65,60,55,1,37477844.06,"Agriculture, Livestock and Fisheries",0
1560697,2004,70,78,60,55,55,60,1,37493620.66,Manufacturing,0
1552040,2008,60,50,54,52,50,55,1,37530961.92,Manufacturing,0
1596435,2006,50,60,48,20,47,45,1,37554402.54,Extractive Industries ,0
191569,2001,60,60,50,65,60,65,0,37566566.12,"Transport, Storage and Communications Infrastructure",0
1573945,2007,58,56,45,40,46,44,0,37597000,"Transport, Storage and Communications Infrastructure",0
199806,2008,45,47,47,52,49,50,0,37611669.49,Property and Construction Sectors,1
199806,2008,40,47,45,50,40,49,0,37611669.49,Property and Construction Sectors,1
4494196,2007,50,50,50,50,50,50,1,37634707.68,Trade,0
189456,2007,49,51,46,43,43,42,0,37690992.7,Manufacturing,1
202856,2007,55,60,50,40,50,50,0,37698012,Manufacturing,0
1554852,2004,65,65,65,65,65,65,1,37722945.12,Manufacturing,0
1609140,2008,60,60,50,45,60,55,1,37730159.46,Property and Construction Sectors,0
3381990,2008,70,70,64,50,70,60,1,37770914.31,Other,0
1556945,2005,70,65,65,70,70,70,1,37855042.65,Property and Construction Sectors,0
1606812,2002,57,50,55,55,55,55,1,37866024.39,Trade,0
4298239,2008,55,65,50,40,40,50,1,37870154.21,Trade,0
1559118,2004,63,70,73,65,75,80,0,37885994.54,Trade,0
3756375,2008,60,50,51,51,52,50,1,37894163.48,Property and Construction Sectors,0
1554168,2007,70,65,65,55,60,60,1,37912954.97,Trade,0
1552031,2005,80,70,70,55,60,60,0,37971263,Manufacturing,0
1552560,2003,70,70,70,70,70,70,1,37977259.28,Trade,0
1596962,2004,65,60,60,65,55,70,0,37983000,Manufacturing,0
1597041,2008,60,55,58,55,60,58,1,38038275.42,Trade,0
1595117,2008,54,57,55,48,55,52,1,38038275.42,Manufacturing,0
1616865,2006,70,68,55,65,60,60,1,38055658.55,Manufacturing,0
201170,2003,67,70,65,61,61,61,0,38064891,Trade,0
1552724,2005,57,50,48,47,50,48,0,38068000,Manufacturing,0
3077964,2004,55,50,50,50,55,50,1,38102089.22,Trade,0
3381990,2007,70,70,64,49,71,61,1,38104065.63,Other,0
1582782,2004,55,55,55,55,58,50,0,38107611.31,Manufacturing,0
1633616,2005,60,70,55,55,55,50,1,38117828.31,Extractive Industries ,0
2397452,2006,65,70,60,57,61,60,0,38122495.67,Property and Construction Sectors,0
1586954,2006,62,65,57,54,54,50,1,38140013.98,"Transport, Storage and Communications Infrastructure",0
2923039,2006,55,65,50,45,50,55,1,38148749.87,"Transport, Storage and Communications Infrastructure",0
1616067,2005,60,70,60,60,65,60,1,38156092.99,Other,0
1552166,2008,57,60,58,58,57,58,1,38223052.91,Manufacturing,0
3068347,2006,70,68,68,64,70,65,1,38238053.2,Trade,0
3364221,2007,65,55,52,61,62,52,0,38255639.85,Other,0
1557155,2001,60,70,70,70,80,70,0,38293556.55,Manufacturing,0
1592145,2008,55,60,55,52,54,50,1,38317158.78,Property and Construction Sectors,0
1555956,2005,50,45,45,54,50,48,1,38326899.37,Manufacturing,0
1635241,2006,55,60,55,50,50,50,1,38370775.93,Property and Construction Sectors,0
3081075,2008,50,50,50,50,50,50,1,38397177.25,Property and Construction Sectors,1
3081075,2008,50,50,40,40,40,40,1,38397177.25,Property and Construction Sectors,1
4299105,2008,40,40,40,40,40,40,1,38397177.25,Manufacturing,0
1605624,2008,40,40,40,40,40,40,1,38397177.25,Other,1
1605624,2008,40,40,40,40,40,40,1,38397177.25,Other,1
1586884,2008,60,61,60,58,60,62,1,38399296.83,Manufacturing,0
1572375,2005,60,64,56,58,60,55,0,38415823.14,Manufacturing,0
1604131,2007,50,55,53,52,53,53,0,38458066.83,Property and Construction Sectors,1
5007698,2008,60,60,50,55,60,55,1,38471764.63,Hotels and Leisure,0
1562030,2003,55,65,60,60,60,60,1,38495071.07,Manufacturing,0
3079035,2008,51,62,58,50,55,52,1,38497221.84,Trade,0
194611,2002,55,50,50,50,50,50,0,38533655.47,Other,0
1588214,2002,65,60,65,55,60,60,0,38578671.56,Property and Construction Sectors,0
3366770,2008,60,55,60,48,50,60,1,38632395.5,Office Machinery and Computer Industries,0
1633255,2008,51,50,53,51,55,53,1,38653219.21,Extractive Industries ,1
2400360,2004,65,60,65,60,60,50,1,38653382.65,Trade,0
2408973,2004,50,50,45,45,48,50,0,38664083,Other,1
2408973,2004,50,50,45,45,50,50,0,38664083,Other,1
1559159,2004,60,60,55,55,55,55,1,38681140.11,Trade,0
1598901,2003,60,60,55,60,65,50,1,38845997.13,Office Machinery and Computer Industries,0
1577569,2003,65,60,50,60,55,50,0,38859077.34,Manufacturing,0
1594312,2005,60,58,56,57,56,45,0,38874924.95,Trade,0
1619538,2008,58,55,55,56,56,57,1,38903968.45,Trade,0
1608815,2006,65,68,60,62,60,58,1,38928083.2,Manufacturing,0
